matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6751833906,420,-6,-112,10,-6,-7,7,0,1,1,2,-1,4,3,0,4,4,1,1,2,0,1,6,0,-8,8,-12,0,-2,0,-1,-1,1,0,-1
KR_6745067056,440,1,55,-3,5,1,4,5,-1,1,0,-2,3,1,8,2,10,-1,1,0,0,6,-113,1,-4,3,-3,0,0,-1,-1,0,1,6,-1
KR_6704548152,440,-2,-26,-16,-11,-5,5,0,2,1,3,-8,8,0,-1,3,2,1,2,3,0,-6,-2,-5,-1,6,1,0,0,-1,0,-1,-1,3,-1
KR_6753976065,420,0,-25,-3,1,-3,3,0,5,0,5,-3,4,1,3,3,6,-1,1,0,0,6,-4,6,-9,3,-2,0,0,-1,-1,0,1,2,-1
KR_6706578299,420,-3,-3,-13,-9,-5,6,1,4,3,7,-2,4,2,-6,6,0,0,1,1,0,-10,-9,-1,-4,5,2,0,-1,1,-1,-1,1,1,-1
KR_6733013219,420,0,-2,-28,-2,2,1,3,-3,3,0,-3,3,0,3,1,4,-1,1,0,0,-2,2,1,-8,7,-4,0,-1,-1,-1,-1,1,1,-1
KR_6748840794,420,-3,-110,-9,-7,-3,4,1,-1,4,3,0,3,3,-2,5,3,-1,2,1,0,-4,21,0,-5,5,5,0,-2,1,-1,-1,1,6,-1
KR_6747687524,440,-1,-52,-34,-12,3,0,3,0,1,1,-5,6,1,-6,8,2,-4,5,1,0,-17,-25,1,-7,6,-5,0,-1,-1,-1,-1,-1,6,-1
KR_6750995728,440,-1,34,0,-5,0,4,4,-3,5,2,-5,5,0,0,0,0,3,0,3,0,-4,-27,1,-3,2,-3,0,0,-1,-1,1,-1,3,-1
KR_6702008548,420,0,32,-28,-5,3,2,5,0,4,4,-7,7,0,0,2,2,-1,1,0,0,-2,-8,-2,-1,3,1,0,-1,-1,-1,-1,1,5,-1
KR_6717577128,420,-1,64,-4,-1,-1,1,0,3,1,4,-3,3,0,1,3,4,-1,5,4,1,-9,-2,1,-4,3,2,0,0,-1,1,-1,1,1,-1
KR_6728397265,440,-2,-86,-8,-3,1,0,1,2,2,4,-3,5,2,0,3,3,-3,3,0,-1,1,-1,3,-6,3,-6,0,-1,-1,-1,-1,-1,6,-1
KR_6641823584,420,-12,-109,-59,-16,-4,4,0,-8,9,1,-3,3,0,-2,4,2,1,0,1,0,-15,-36,5,-7,2,-1,0,-4,-1,-1,-1,-1,5,-1
KR_6757135072,420,-3,-7,0,-10,-2,3,1,0,2,2,-4,4,0,-3,3,0,-1,1,0,0,-8,-3,-5,-2,7,-1,0,0,-1,0,-1,-1,4,-1
KR_6658592354,440,-4,-76,-28,-8,-4,5,1,0,2,2,-3,5,2,-1,4,3,0,1,1,-1,-3,2,2,-7,5,3,0,-3,-1,-1,-1,-1,3,-1
KR_6475101393,440,-1,-78,8,-7,1,0,1,1,4,5,-4,7,3,-1,4,3,-4,4,0,-1,-11,-10,-1,-5,6,4,0,-1,1,1,-1,-1,1,-1
KR_6764052961,420,1,35,24,1,-1,2,1,-2,3,1,7,1,8,-4,5,1,1,0,1,0,-3,48,-4,-2,6,-15,0,1,-1,-1,1,1,5,-1
KR_6764402687,420,-1,-2,-3,-6,2,1,3,-1,2,1,-1,2,1,-6,6,0,0,1,1,0,-16,8,3,-7,4,-3,0,0,1,-1,0,-1,3,-1
KR_6719394741,420,-3,-10,-20,-3,1,1,2,-1,7,6,-1,2,1,-2,6,4,0,1,1,0,0,-116,-2,-3,5,-3,0,-1,-1,-1,-1,1,6,-1
KR_6586552470,420,-5,-71,-41,-10,1,2,3,-6,6,0,-4,5,1,0,3,3,-1,4,3,0,-8,-1,2,-9,7,2,0,0,-1,-1,0,-1,4,-1
KR_6522022627,420,-3,-59,-18,-3,2,0,2,-1,4,3,0,2,2,-4,6,2,0,0,0,0,-2,44,1,-5,4,8,0,-1,-1,-1,-1,1,5,-1
KR_6434019072,420,0,-28,0,2,1,2,3,-5,5,0,3,1,4,3,0,3,0,0,0,0,1,-4,-2,-4,6,2,0,0,-1,-1,0,-1,1,-1
KR_6729326044,420,-1,-61,3,-6,-2,2,0,0,3,3,-1,5,4,-1,4,3,-2,2,0,-1,-3,-343,1,-7,6,1,0,-2,1,-1,-1,-1,4,-1
KR_6724521159,440,0,-33,-18,0,2,1,3,-5,5,0,4,0,4,-2,4,2,1,0,1,0,-4,1,4,-7,3,-2,0,0,-1,1,0,-1,4,-1
KR_6658161801,420,2,64,4,6,0,3,3,0,3,3,4,0,4,2,0,2,0,0,0,0,8,-3,-3,-3,6,3,0,1,-1,-1,-1,1,1,-1
KR_6764144395,420,2,38,16,2,1,0,1,4,1,5,2,1,3,-4,6,2,-1,3,2,0,5,2,2,-6,4,-3,0,-1,0,-1,-1,1,0,-1
KR_6630444994,420,-5,-51,2,-5,-1,3,2,-1,3,2,-5,8,3,-1,5,4,3,0,3,2,-13,8,-4,-4,8,-1,0,0,1,1,-1,1,4,-1
KR_6751838837,420,-2,-72,12,-5,0,1,1,0,5,5,0,1,1,-4,6,2,-1,3,2,0,-6,-7,0,-4,4,0,0,0,-1,-1,0,-1,1,-1
KR_6703735676,420,-1,-4,3,-2,3,3,6,3,2,5,-1,3,2,-3,5,2,-4,4,0,0,-4,10,4,-10,6,-2,0,1,-1,1,1,1,1,-1
KR_6747214860,440,-2,45,-10,-3,4,1,5,-2,4,2,1,3,4,-6,6,0,0,0,0,1,-8,13,4,-6,2,-3,0,0,1,0,0,1,6,-1
KR_6756244909,420,2,21,1,1,0,1,1,-1,2,1,-2,5,3,5,4,9,-1,1,0,0,2,34,5,-10,5,1,0,1,0,0,1,-1,0,-1
KR_6724909608,420,-4,-65,-17,-12,-2,2,0,-1,4,3,-6,6,0,-4,8,4,1,0,1,0,-21,6,2,-5,3,-3,0,0,-1,1,0,-1,3,-1
KR_6627864042,440,-3,-72,-15,-9,1,2,3,-4,4,0,0,1,1,-4,5,1,-2,3,1,0,-2,17,3,-7,4,-3,0,0,-1,-1,-1,1,3,-1
KR_6750723344,420,-2,-41,0,-4,-4,4,0,0,2,2,-1,5,4,2,0,2,-1,1,0,0,-6,32,1,-3,2,-1,0,-2,0,1,-1,1,0,-1
KR_6669161498,420,-3,-20,8,-6,-2,3,1,0,5,5,0,0,0,-3,5,2,-1,1,0,0,-9,2,1,-5,4,-4,0,0,1,-1,0,1,3,-1
KR_6752344426,420,-1,-12,3,-3,-1,2,1,1,5,6,-2,4,2,-3,6,3,2,0,2,2,7,-3,-1,-3,4,-2,0,0,1,-1,0,1,6,-1
KR_6297638179,420,0,11,9,-3,-1,2,1,0,1,1,-2,2,0,1,2,3,-1,3,2,0,-7,91,2,-4,2,-2,0,2,-1,1,1,-1,3,-1
KR_6758220187,420,-1,-37,-17,-3,-7,7,0,5,0,5,2,1,3,-3,5,2,0,1,1,0,-2,-1,-4,-3,7,0,0,-2,-1,-1,-1,1,5,-1
KR_6750638700,420,0,-28,8,5,-3,3,0,5,0,5,-1,4,3,3,1,4,1,1,2,1,4,-3,-8,-1,9,1,0,1,-1,1,1,1,5,-1
KR_6763922562,420,-1,-47,8,-3,1,2,3,-3,5,2,1,4,5,-3,7,4,1,0,1,0,-7,-122,2,-6,4,-1,0,1,1,1,1,-1,2,-1
KR_6657177656,420,-2,-52,-16,-9,-1,3,2,-5,8,3,-5,7,2,0,3,3,2,0,2,0,-3,5,2,-8,6,-4,0,-1,0,-1,-1,-1,0,-1
KR_6758805451,420,-3,-31,-19,-9,-3,4,1,1,1,2,4,1,5,-9,12,3,-2,3,1,0,-9,5,-3,-5,8,-5,0,-3,-1,1,-1,-1,4,-1
KR_6761903274,440,0,-22,19,9,2,2,4,4,2,6,-2,2,0,1,4,5,4,0,4,0,5,-8,3,-6,3,-5,0,-1,-1,1,-1,1,1,-1
KR_6745223363,420,1,23,-4,-2,2,3,5,-4,5,1,-2,2,0,3,1,4,-1,1,0,1,-9,-17,-3,-5,8,-7,0,0,-1,1,-1,1,2,-1
KR_6760824696,420,0,-30,1,-9,-2,2,0,-5,5,0,-2,3,1,0,4,4,0,1,1,0,-2,15,0,-7,7,2,0,0,-1,-1,0,-1,6,-1
KR_6764397066,420,0,21,-24,-2,-1,2,1,-2,5,3,4,0,4,-3,5,2,0,0,0,0,-5,-11,2,-3,1,-4,0,1,-1,1,1,-1,2,-1
KR_6724713932,440,-1,-76,32,-7,-1,4,3,-3,5,2,0,6,6,-3,6,3,0,4,4,0,-7,-10,2,-5,3,-1,0,-1,-1,-1,-1,-1,5,-1
KR_6752346513,420,-3,3,-36,0,0,0,0,3,2,5,1,2,3,-1,3,2,-3,5,2,0,0,261,0,-3,3,-9,0,-1,-1,1,-1,-1,5,-1
KR_6752611273,420,-6,-81,-56,-12,1,1,2,-4,7,3,-5,5,0,-1,1,0,-3,3,0,0,-17,-26,1,-4,3,-7,0,-4,-1,-1,-1,-1,6,-1
KR_6725204696,420,-7,-78,-71,-9,1,0,1,0,2,2,-1,2,1,-10,12,2,1,0,1,0,-6,322,-1,-4,5,-8,0,-1,-1,-1,-1,-1,5,-1
KR_6688882720,420,-2,-25,-14,-2,1,1,2,-3,5,2,3,1,4,-2,3,1,-1,1,0,0,-2,-9,-4,-2,6,0,0,0,-1,1,0,1,5,-1
KR_6715048349,420,0,5,4,-4,-1,2,1,-1,1,0,-1,3,2,-1,3,2,0,0,0,0,-3,-4,4,-8,4,-5,0,0,-1,1,0,-1,4,-1
KR_6761863771,420,-7,-120,1,-14,-2,4,2,-3,8,5,-4,4,0,-2,2,0,-3,3,0,0,-20,1,2,-6,4,-4,0,-3,-1,-1,-1,1,2,-1
KR_6520018486,420,-2,-41,-31,-8,-1,4,3,-2,3,1,-3,6,3,-3,8,5,1,0,1,0,-14,12,-4,-3,7,1,0,0,-1,0,-1,-1,1,-1
KR_6764226016,440,1,18,19,-3,-4,4,0,2,2,4,2,0,2,-2,3,1,-1,3,2,0,-7,31,-1,-1,2,-1,0,0,0,0,0,-1,0,-1
KR_6758806489,420,-4,-22,8,-15,0,5,5,-1,1,0,-8,8,0,-3,3,0,-3,3,0,0,-11,-1,-3,-3,6,0,0,-3,-1,-1,-1,1,4,-1
KR_6748470549,420,-6,-11,-17,-8,-3,3,0,-3,5,2,0,2,2,-2,5,3,0,1,1,0,-3,-109,7,-12,5,-6,0,-1,1,-1,-1,-1,2,-1
KR_6630318810,420,1,29,15,4,-3,3,0,4,1,5,-4,7,3,4,1,5,3,0,3,0,16,9,-1,-5,6,0,0,-1,-1,-1,-1,-1,2,-1
KR_6752626294,420,-4,-66,4,-11,-3,3,0,-8,9,1,2,3,5,-2,2,0,0,1,1,0,-14,-1,-2,-4,6,-1,0,0,-1,1,0,-1,5,-1
KR_6686164086,420,-4,-91,5,-8,2,1,3,2,0,2,-4,4,0,-7,7,0,-1,2,1,0,-2,-15,-1,-4,5,-9,0,0,-1,0,-1,-1,4,-1
KR_6754225393,440,0,-54,3,7,0,3,3,12,2,14,-1,4,3,-2,3,1,-2,2,0,0,9,2,1,-4,3,-2,0,0,0,-1,-1,-1,0,-1
KR_6730412456,420,0,49,-16,7,-4,4,0,2,2,4,4,1,5,2,2,4,3,0,3,0,10,-4,-1,-6,7,0,0,-1,1,1,1,1,5,-1
KR_6620031186,420,-2,-26,4,-5,1,2,3,2,1,3,-2,4,2,-6,6,0,0,1,1,0,-2,1,0,-5,5,0,0,-1,1,1,-1,1,3,-1
KR_6653373268,420,-4,-116,24,-7,-3,3,0,-3,5,2,0,3,3,-1,3,2,0,1,1,-1,-2,-11,-5,0,5,0,0,-1,1,1,-1,-1,1,-1
KR_6761801964,420,-3,-55,-5,-6,1,0,1,-7,7,0,3,2,5,-2,5,3,-1,1,0,0,-6,15,2,-5,3,-5,0,-2,-1,-1,-1,-1,6,-1
KR_6630407367,420,-3,-28,4,-5,-7,7,0,-2,5,3,3,2,5,0,1,1,1,1,2,0,-3,-14,-2,-5,7,-2,0,-1,-1,-1,-1,1,4,-1
KR_6755614167,420,-1,3,-18,5,-3,4,1,2,1,3,5,1,6,2,3,5,-1,2,1,0,8,-75,4,-7,3,23,0,0,-1,-1,-1,-1,1,-1
KR_6738483728,420,-5,-74,-16,-13,-4,5,1,-1,3,2,1,1,2,-6,8,2,-3,3,0,0,-2,-8,2,-6,4,-2,0,-1,-1,-1,-1,1,2,-1
KR_6399171173,420,-5,-108,-25,-9,1,3,4,-3,4,1,-5,7,2,-2,5,3,0,0,0,0,-15,-29,-2,-5,7,9,0,-2,-1,1,-1,-1,5,-1
KR_6663630346,420,-7,-54,-9,-14,-3,3,0,-5,7,2,-2,2,0,-5,7,2,1,0,1,0,-13,-8,1,-5,4,-3,0,-2,-1,-1,-1,1,2,-1
KR_6616630482,420,0,21,-21,-7,2,0,2,-1,3,2,-6,9,3,-2,3,1,0,0,0,1,-7,-10,-6,-1,7,1,0,-1,-1,1,-1,1,5,-1
KR_6759000797,440,-5,-95,0,-15,-3,4,1,-3,4,1,-5,5,0,-4,5,1,0,1,1,0,-14,3,-6,-1,7,2,0,-1,-1,-1,-1,-1,5,-1
KR_6747525852,420,-1,32,7,-7,-5,5,0,0,6,6,-1,1,0,0,4,4,-1,1,0,-1,-5,42,-3,-3,6,-7,0,0,-1,1,0,-1,4,-1
KR_6737976592,440,-2,6,24,-4,0,2,2,1,1,2,0,2,2,-3,3,0,-2,2,0,0,-4,-5,-4,-2,6,4,0,0,0,-1,1,1,0,-1
KR_6637904372,420,-3,-90,2,-5,-3,3,0,-2,3,1,-1,3,2,0,0,0,1,0,1,0,-6,-11,-1,-3,4,-4,0,-2,-1,1,-1,1,5,-1
KR_6545250081,420,-3,30,-24,-4,-2,2,0,4,2,6,-3,4,1,0,1,1,-3,3,0,0,-6,-5,-4,-6,10,1,0,0,1,-1,0,-1,6,-1
KR_6750107141,440,2,87,-4,5,2,1,3,1,4,5,-2,4,2,2,1,3,2,0,2,0,6,-177,2,-3,1,-4,0,1,-1,1,1,-1,3,-1
KR_6666335679,420,-2,-60,-25,-4,0,1,1,-1,2,1,1,0,1,-2,4,2,-2,2,0,0,-4,6,-5,-2,7,-1,0,-1,-1,-1,-1,-1,5,-1
KR_6710282582,440,0,-41,4,10,-2,3,1,0,2,2,0,2,2,8,1,9,4,0,4,1,17,45,1,-7,6,0,0,-2,1,-1,-1,1,1,-1
KR_6689693858,440,-1,-61,7,-9,1,1,2,-3,4,1,0,2,2,-2,3,1,-5,7,2,-2,-16,-42,-1,-5,6,-4,0,-1,-1,-1,-1,-1,1,-1
KR_6738690310,420,0,-34,8,-1,-1,1,0,0,3,3,0,3,3,-1,2,1,1,1,2,0,0,36,2,-3,1,-16,0,-2,0,-1,-1,-1,0,-1
KR_6750375619,420,0,30,-20,1,5,0,5,0,2,2,-1,4,3,-4,5,1,1,0,1,0,0,-57,1,-4,3,-2,0,1,1,1,1,-1,1,-1
KR_6759935276,440,1,-17,-24,-2,3,3,6,-1,2,1,0,0,0,-4,4,0,0,1,1,0,-5,-7,2,-3,1,-1,0,0,-1,-1,0,-1,5,-1
KR_6700714918,420,-1,-43,-4,-1,-1,2,1,1,5,6,-2,4,2,1,1,2,0,1,1,1,5,-7,-6,-2,8,-3,0,-1,1,-1,-1,1,4,-1
KR_6735235958,420,2,-52,12,4,1,1,2,4,1,5,1,1,2,-1,3,2,-1,2,1,0,1,-3,-2,-4,6,1,0,1,0,1,1,-1,0,-1
KR_6373574200,440,0,24,-9,4,2,1,3,-3,5,2,0,0,0,1,0,1,4,0,4,0,-1,0,0,0,0,3,0,0,1,-1,0,-1,2,-1
KR_6648248313,420,-2,-6,-9,-8,-1,3,2,-1,3,2,-6,7,1,0,0,0,0,0,0,0,-11,-101,2,-5,3,-4,0,-1,-1,-1,-1,1,1,-1
KR_6735876397,420,0,-18,-16,2,1,1,2,3,1,4,-5,5,0,4,1,5,-1,1,0,1,8,202,-3,-5,8,4,0,0,-1,1,0,1,1,-1
KR_6757237566,420,0,34,-7,0,4,0,4,-1,4,3,-5,5,0,3,0,3,-1,1,0,0,-5,-3,-1,-3,4,2,0,1,-1,1,1,1,2,-1
KR_6739495572,420,0,55,40,-2,1,0,1,-6,7,1,0,1,1,0,3,3,3,0,3,-1,2,17,4,-6,2,-4,0,0,-1,1,1,-1,1,-1
KR_6681465451,420,0,-24,-4,-2,-3,3,0,-1,1,0,-5,5,0,5,3,8,2,0,2,-1,-7,47,-4,-2,6,0,0,0,-1,1,1,-1,1,-1
KR_6737913325,420,-2,-60,-14,0,-3,4,1,5,1,6,-3,4,1,0,4,4,1,0,1,0,2,-6,5,-8,3,-7,0,-1,-1,-1,-1,-1,6,-1
KR_6682866006,420,-4,-80,-1,0,-2,3,1,0,1,1,0,0,0,0,0,0,2,0,2,0,1,-3,-4,-2,6,-4,0,0,1,-1,-1,1,6,-1
KR_6747754760,440,-3,-58,0,-8,-3,3,0,-1,2,1,-1,1,0,1,1,2,-4,5,1,0,-7,1,5,-8,3,-3,0,0,-1,0,-1,1,2,-1
KR_6730777586,420,1,-22,2,1,-5,6,1,2,2,4,0,2,2,3,0,3,1,1,2,0,3,6,-4,-3,7,4,0,0,0,-1,0,-1,0,-1
KR_6497821997,420,1,21,3,5,-3,5,2,5,2,7,0,2,2,3,1,4,0,0,0,0,14,1,6,-8,2,1,0,1,-1,1,-1,-1,5,-1
KR_6705833501,420,0,-49,-12,1,-5,5,0,0,3,3,1,1,2,2,1,3,3,0,3,0,12,44,6,-9,3,-1,0,0,0,1,-1,1,0,-1
KR_6686870034,420,-5,-59,-16,-11,-2,4,2,-2,3,1,3,1,4,-8,9,1,-2,2,0,0,-11,64,5,-8,3,18,0,0,-1,-1,0,-1,6,-1
KR_6758180311,420,-4,-3,0,-12,-3,4,1,1,1,2,1,2,3,-7,8,1,-4,4,0,0,-10,1,2,-3,1,-3,0,0,-1,1,-1,-1,2,-1
KR_6678589191,420,-2,-14,-20,-9,-9,9,0,2,0,2,-3,5,2,1,1,2,0,0,0,-1,1,20,-3,-3,6,2,0,-1,-1,-1,-1,-1,6,-1
KR_6646533548,420,1,15,-21,6,1,0,1,-2,2,0,-2,3,1,3,1,4,6,0,6,1,8,-103,2,-7,5,1,0,-1,1,-1,-1,1,4,-1
KR_6742983084,420,0,40,8,-7,1,0,1,-1,3,2,2,2,4,-8,8,0,-1,2,1,1,-13,-1,-3,-1,4,1,0,0,-1,0,-1,1,1,-1
KR_6756262045,420,-2,-37,-6,3,0,1,1,-1,4,3,2,2,4,2,1,3,0,1,1,0,1,4,0,-7,7,-1,0,0,0,1,1,-1,0,-1
KR_6757560460,440,-5,-61,-5,-12,-2,3,1,-4,5,1,-5,7,2,-1,7,6,0,0,0,-2,-20,1,5,-7,2,-2,0,-2,-1,1,-1,-1,6,-1
KR_6761250080,420,-2,-53,5,-7,-1,2,1,0,3,3,-2,3,1,-4,5,1,0,1,1,0,-8,1,5,-5,0,1,0,-1,-1,-1,-1,-1,5,-1
KR_6292866720,420,3,-22,4,1,0,2,2,-1,6,5,0,3,3,0,4,4,2,4,6,0,4,20,4,-6,2,-2,0,0,-1,1,0,-1,1,-1
KR_6736922080,420,-2,-67,-31,-4,-1,2,1,-4,5,1,0,3,3,2,1,3,-1,2,1,0,-3,-30,0,-6,6,2,0,-1,-1,-1,-1,1,4,-1
KR_6755252717,440,-9,-51,4,-10,-1,3,2,-8,9,1,1,1,2,-1,1,0,-1,1,0,0,-16,7,-2,-2,4,-1,0,-1,-1,1,-1,1,6,-1
KR_6764147531,420,-4,-93,-10,-9,-6,7,1,2,2,4,-2,4,2,-2,2,0,-1,2,1,0,-12,-51,2,-8,6,23,0,-2,-1,1,-1,1,4,-1
KR_6722606854,420,-7,-76,-34,-14,-6,6,0,-1,3,2,-6,8,2,-2,4,2,1,0,1,-1,-7,7,4,-6,2,1,0,-3,-1,-1,-1,-1,2,-1
KR_6753906183,420,-1,-94,17,-2,-1,1,0,-5,5,0,-1,3,2,5,0,5,0,0,0,0,4,-13,2,-8,6,-2,0,-1,1,1,-1,-1,2,-1
KR_6707623994,420,-1,28,-8,-9,2,0,2,-3,3,0,-3,3,0,-4,6,2,-1,2,1,0,-12,32,-4,-5,9,-5,0,0,0,0,0,-1,0,-1
KR_6761742966,420,-3,-81,-13,-1,0,2,2,1,0,1,0,6,6,-2,4,2,0,2,2,0,4,-19,1,-6,5,-1,0,-2,-1,1,-1,-1,4,-1
KR_6753862167,420,1,-6,-18,-4,1,0,1,-1,4,3,-1,5,4,-3,5,2,0,0,0,0,-2,-7,0,-6,6,-1,0,-1,1,-1,-1,-1,5,-1
KR_6628823525,420,-8,-56,0,-15,-3,3,0,-4,5,1,-1,2,1,-4,4,0,-3,4,1,-1,-16,0,-1,-2,3,-4,0,0,-1,-1,-1,-1,4,-1
KR_6758185370,420,-3,-39,-8,-11,-1,4,3,-8,8,0,2,2,4,-5,7,2,1,0,1,3,-10,-8,-1,-4,5,1,0,-3,-1,1,-1,1,6,-1
KR_6740507277,420,-4,-79,-8,-6,0,4,4,5,4,9,-7,8,1,-4,6,2,0,2,2,-2,-3,9,3,-6,3,-6,0,0,1,-1,-1,-1,2,-1
KR_6762063086,420,-4,-61,16,-12,1,3,4,-2,4,2,-4,4,0,-7,7,0,0,0,0,0,-11,-27,-4,-3,7,-1,0,-2,-1,-1,-1,-1,6,-1
KR_6756586346,420,-4,-60,-10,-2,1,1,2,-1,5,4,-1,2,1,-3,4,1,2,0,2,0,-3,-2,0,-4,4,-2,0,-2,-1,-1,-1,-1,5,-1
KR_6596989525,420,0,-17,-20,4,-3,4,1,4,4,8,-2,5,3,2,0,2,3,0,3,0,4,7,-3,-4,7,6,0,0,1,-1,-1,1,5,-1
KR_6747105317,420,-1,-71,-23,-7,1,0,1,-2,2,0,-6,6,0,0,0,0,0,0,0,0,-6,-8,-2,-4,6,-2,0,0,-1,-1,0,-1,6,-1
KR_6678878078,420,-4,40,-8,-5,0,1,1,-3,6,3,-4,4,0,0,1,1,2,0,2,0,-3,-1,-2,-3,5,2,0,1,0,1,1,-1,0,-1
KR_6737883380,420,-6,-43,-28,-8,-4,4,0,-1,1,0,0,3,3,-4,6,2,1,1,2,1,0,-8,-3,-2,5,-1,0,0,-1,-1,-1,1,5,-1
KR_6700437694,420,-2,-3,3,-9,-4,5,1,-2,5,3,0,1,1,-2,5,3,-1,1,0,0,-4,7,-4,-2,6,-1,0,0,-1,-1,-1,-1,4,-1
KR_6609359686,420,0,-44,11,1,0,1,1,1,0,1,0,1,1,0,2,2,0,0,0,-1,2,43,1,-8,7,-31,0,-1,-1,1,-1,-1,1,-1
KR_6615611516,420,3,15,-16,7,-2,3,1,2,5,7,4,0,4,3,3,6,0,4,4,-1,0,11,4,-9,5,-1,0,3,1,-1,1,-1,6,-1
KR_6752434893,420,-1,38,-4,-11,-1,1,0,-3,5,2,-5,6,1,-3,3,0,1,1,2,0,-13,-3,-4,-4,8,3,0,0,-1,-1,0,1,5,-1
KR_6658377949,420,-3,-68,-1,-5,-2,2,0,-2,3,1,-1,2,1,0,7,7,0,0,0,1,-6,5,6,-8,2,-1,0,0,-1,-1,0,1,4,-1
KR_6726195049,440,-1,44,16,-4,-3,6,3,-1,1,0,0,0,0,-1,3,2,1,0,1,0,-6,26,2,-3,1,-38,0,0,-1,0,0,-1,5,-1
KR_6630235982,420,-2,-19,23,-7,-2,2,0,1,2,3,-3,3,0,-2,5,3,-1,1,0,0,-7,176,0,-5,5,1,0,0,-1,1,-1,-1,5,-1
KR_6719238205,420,-3,-129,-7,-4,-1,1,0,-2,3,1,-1,3,2,0,3,3,0,1,1,0,0,-6,3,-8,5,-4,0,-2,1,-1,-1,-1,6,-1
KR_6733416243,440,-3,-101,-12,0,1,3,4,1,2,3,-2,4,2,0,0,0,0,0,0,0,-2,6,1,-4,3,0,0,-1,1,-1,-1,1,6,-1
KR_6756476637,440,-3,-70,-16,-3,4,1,5,0,4,4,-12,13,1,6,3,9,-1,2,1,0,-8,7,3,-5,2,-4,0,-1,1,-1,-1,1,4,-1
KR_6660012734,440,5,84,40,7,-1,4,3,0,0,0,4,1,5,1,3,4,3,3,6,0,5,5,0,-4,4,-3,0,2,1,0,1,1,3,-1
KR_6760890092,440,-1,23,-8,-3,-1,2,1,2,7,9,-1,2,1,-4,6,2,1,1,2,0,-8,8,3,-8,5,0,0,-1,0,0,-1,-1,0,-1
KR_6678115039,420,-4,-24,4,-5,1,3,4,-2,5,3,-1,4,3,-1,2,1,-2,2,0,0,-2,2,-2,-2,4,-4,0,0,-1,1,-1,1,1,-1
KR_6744897131,420,1,49,-12,-5,0,2,2,-4,5,1,1,1,2,0,2,2,-2,2,0,-1,-11,3,-1,-3,4,-2,0,-1,-1,-1,-1,-1,4,-1
KR_6680967200,420,-7,-92,-15,-14,-1,3,2,-1,3,2,-7,7,0,-4,5,1,-1,3,2,0,-3,114,-1,-8,9,-6,0,-3,-1,-1,-1,-1,3,-1
KR_6704494507,440,-1,-85,7,-8,-2,3,1,-2,4,2,-1,4,3,-2,3,1,-1,3,2,0,3,-2,-4,-1,5,0,0,-1,0,-1,-1,-1,0,-1
KR_6740543218,440,0,10,16,-1,4,1,5,1,1,2,-1,1,0,-3,3,0,-2,2,0,0,-6,5,0,-6,6,-3,0,0,0,-1,0,-1,0,-1
KR_6761960242,420,-4,-19,-28,-13,2,2,4,-7,8,1,0,1,1,-4,4,0,-4,4,0,0,-18,-45,-1,-2,3,-1,0,-4,-1,-1,-1,-1,2,-1
KR_6674013923,420,-2,-30,-37,-5,0,1,1,-3,5,2,-2,2,0,0,3,3,0,1,1,0,-1,-8,-3,-4,7,-1,0,-1,-1,-1,-1,-1,6,-1
KR_6608074490,420,0,11,30,4,6,0,6,3,1,4,-1,2,1,-3,5,2,-1,1,0,0,6,-319,0,-6,6,0,0,0,-1,1,1,1,5,-1
KR_6744177414,420,1,-11,0,2,-1,2,1,0,0,0,4,1,5,2,1,3,-3,6,3,0,-1,6,4,-7,3,-1,0,-2,1,1,-1,1,2,-1
KR_6748962699,420,-3,-37,-4,-10,0,1,1,-2,3,1,-3,4,1,-5,6,1,0,0,0,0,-11,187,-3,-3,6,-3,0,-1,-1,-1,-1,-1,2,-1
KR_6715545904,420,-3,-34,19,-2,-2,3,1,-1,2,1,0,4,4,0,3,3,1,0,1,-2,0,-29,-1,-4,5,20,0,-1,-1,1,-1,-1,1,-1
KR_6754686933,420,-4,-18,-24,-3,3,0,3,-4,4,0,-4,4,0,3,1,4,-1,1,0,0,-7,12,0,-6,6,-7,0,0,-1,-1,0,-1,4,-1
KR_6762358975,420,1,7,-9,7,2,3,5,0,4,4,-1,4,3,6,0,6,0,2,2,1,5,-1,-4,-4,8,-1,0,0,-1,-1,0,1,4,-1
KR_6761534035,420,-3,1,-52,1,2,1,3,0,0,0,-4,4,0,3,0,3,0,1,1,0,0,-11,1,-3,2,0,0,0,-1,-1,-1,1,3,-1
KR_6724856273,420,-4,-25,4,-21,-1,2,1,-6,6,0,-3,5,2,-12,12,0,1,1,2,0,-25,-2,-4,-3,7,0,0,-2,-1,-1,-1,-1,2,-1
